target_date,record_date,machine,pattern_name,subject_name,search_count,upd_date,upd_time
2026-05-21,2026-05-22,4号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,627,2026-05-21,10:00:00
2026-05-21,2026-05-22,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,31,2026-05-21,15:00:00
2026-05-21,2026-05-22,2号機,≪送信済リスト≫24～24年_職種不問,【未送信用】最短でベストマッチな紹介,1219,2026-05-21,15:10:00
2026-05-21,2026-05-22,3号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫希望を叶える転職,1566,2026-05-21,15:10:00
2026-05-21,2026-05-22,4号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,989,2026-05-21,15:10:00
2026-05-22,2026-05-25,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,109,2026-05-22,10:00:00
2026-05-22,2026-05-25,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,193,2026-05-22,10:00:00
2026-05-22,2026-05-25,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫希望を叶える転職,360,2026-05-22,10:00:00
2026-05-22,2026-05-25,4号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,639,2026-05-22,10:00:00
2026-05-22,2026-05-25,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,27,2026-05-22,15:00:00
2026-05-22,2026-05-25,2号機,≪送信済リスト≫22～22年_職種不問,【未送信用】最短でベストマッチな紹介,1014,2026-05-22,15:00:00
2026-05-22,2026-05-25,3号機,≪送信済リスト≫23～23年_職種不問,≪送信済用≫希望を叶える転職,1186,2026-05-22,15:00:00
2026-05-22,2026-05-25,4号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,639,2026-05-22,10:00:00
2026-05-22,2026-05-25,5号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫再オファー,1018,2026-05-22,18:00:00
2026-05-22,2026-05-25,4号機,≪送信済リスト≫18～19年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1265,2026-05-22,15:00:00
2026-05-25,2026-05-26,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,87,2026-05-25,10:00:00
2026-05-25,2026-05-26,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,125,2026-05-25,10:00:00
2026-05-25,2026-05-26,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫希望を叶える転職,349,2026-05-25,10:00:00
2026-05-25,2026-05-26,4号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,653,2026-05-25,10:00:00
2026-05-25,2026-05-26,5号機,≪送信済リスト≫登録日直近30日_年齢・職種不問,≪送信済用≫再オファー,629,2026-05-25,10:00:00
2026-05-25,2026-05-26,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,31,2026-05-25,15:00:00
2026-05-25,2026-05-26,2号機,≪送信済リスト≫15～17年_職種不問,【未送信用】最短でベストマッチな紹介,1189,2026-05-25,15:10:00
2026-05-25,2026-05-26,3号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫希望を叶える転職,1089,2026-05-25,15:10:00
2026-05-25,2026-05-26,4号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1420,2026-05-25,15:15:00
2026-05-25,2026-05-26,5号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫再オファー,910,2026-05-25,15:10:00
2026-05-26,2026-05-27,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,105,2026-05-26,10:00:00
2026-05-26,2026-05-27,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,158,2026-05-26,10:00:00
2026-05-26,2026-05-27,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫希望を叶える転職,395,2026-05-26,10:00:00
2026-05-26,2026-05-27,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,34,2026-05-26,14:30:00
2026-05-26,2026-05-27,2号機,≪送信済リスト≫18～19年_職種不問,【未送信用】最短でベストマッチな紹介,1330,2026-05-26,14:40:00
2026-05-26,2026-05-27,3号機,≪送信済リスト≫22～22年_職種不問,≪送信済用≫希望を叶える転職,1030,2026-05-26,14:40:00
2026-05-27,2026-05-28,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,110,2026-05-27,10:00:00
2026-05-27,2026-05-28,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,173,2026-05-27,10:00:00
2026-05-27,2026-05-28,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,38,2026-05-27,15:00:00
2026-05-27,2026-05-28,2号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,408,2026-05-27,15:30:00
2026-05-28,2026-05-29,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,103,2026-05-28,10:00:00
2026-05-28,2026-05-29,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,189,2026-05-28,10:00:00
2026-05-28,2026-05-29,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,24,2026-05-28,14:30:00
2026-05-28,2026-05-29,2号機,≪送信済リスト≫24～24年_職種不問,【未送信用】最短でベストマッチな紹介,1156,2026-05-28,17:00:00
2026-05-29,2026-06-01,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,115,2026-05-29,10:00:00
2026-05-29,2026-06-01,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,174,2026-05-29,10:00:00
2026-05-29,2026-06-01,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,18,2026-05-29,14:30:00
2026-05-29,2026-06-01,2号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,378,2026-05-29,14:30:00
2026-05-29,2026-06-01,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】最短でベストマッチな紹介,194,2026-05-29,18:20:00
2026-06-01,2026-06-02,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,115,2026-06-01,10:00:00
2026-06-01,2026-06-02,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】口コミ4.9オーダーメイド,140,2026-06-01,10:00:00
2026-06-01,2026-06-02,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,371,2026-06-01,08:30:00
2026-06-01,2026-06-02,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,47,2026-06-01,16:00:00
2026-06-01,2026-06-02,2号機,≪送信済リスト≫18～19年_職種不問,【未送信用】口コミ4.9オーダーメイド,1149,2026-06-01,16:00:00
2026-06-01,2026-06-02,3号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫年収＆働きやすさを叶える,954,2026-06-01,16:00:00
2026-06-02,2026-06-03,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,117,2026-06-02,10:00:00
2026-06-02,2026-06-03,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】口コミ4.9オーダーメイド,179,2026-06-02,10:00:00
2026-06-02,2026-06-03,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,424,2026-06-02,10:00:00
2026-06-02,2026-06-03,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,29,2026-06-02,15:30:00
2026-06-02,2026-06-03,2号機,≪送信済リスト≫23～23年_職種不問,【未送信用】口コミ4.9オーダーメイド,1181,2026-06-02,15:40:00
2026-06-02,2026-06-03,3号機,≪送信済リスト≫22～22年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1041,2026-06-02,15:40:00
2026-06-03,2026-06-04,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,113,2026-06-03,10:00:00
2026-06-03,2026-06-04,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】口コミ4.9オーダーメイド,195,2026-06-03,10:00:00
2026-06-03,2026-06-04,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,391,2026-06-03,10:00:00
2026-06-03,2026-06-04,4号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,837,2026-06-03,10:00:00
2026-06-03,2026-06-04,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,31,2026-06-03,15:15:00
2026-06-03,2026-06-04,2号機,≪送信済リスト≫15～17年_職種不問,【未送信用】口コミ4.9オーダーメイド,1379,2026-06-03,15:15:00
2026-06-03,2026-06-04,3号機,≪送信済リスト≫20～21年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1630,2026-06-03,15:15:00
2026-06-03,2026-06-04,4号機,≪送信済リスト≫24～24年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1139,2026-06-03,15:15:00
2026-06-04,2026-06-05,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,161,2026-06-04,10:00:00
2026-06-04,2026-06-05,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】口コミ4.9オーダーメイド,175,2026-06-04,10:00:00
2026-06-04,2026-06-05,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,399,2026-06-04,10:00:00
2026-06-04,2026-06-05,4号機,≪送信済リスト≫登録日15日以内_年齢・職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1142,2026-06-04,10:00:00
2026-06-04,2026-06-05,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,32,2026-06-04,14:55:00
2026-06-04,2026-06-05,2号機,≪送信済リスト≫25～25年_職種不問,【未送信用】口コミ4.9オーダーメイド,1054,2026-06-04,15:00:00
2026-06-04,2026-06-05,3号機,≪送信済リスト≫18～19年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1378,2026-06-04,15:00:00
2026-06-08,2026-06-09,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,202,2026-06-08,10:00:00
2026-06-08,2026-06-09,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】口コミ4.9オーダーメイド,609,2026-06-08,10:00:00
2026-06-08,2026-06-09,3号機,≪送信済リスト≫23～23年_職種不問,≪送信済用≫年収＆働きやすさを叶える,351,2026-06-08,10:00:00
2026-06-08,2026-06-09,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,50,2026-06-08,15:10:00
2026-06-08,2026-06-09,2号機,≪送信済リスト≫24～24年_職種不問,【未送信用】口コミ4.9オーダーメイド,1209,2026-06-08,15:10:00
2026-06-08,2026-06-09,3号機,≪送信済リスト≫15～17年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1302,2026-06-08,15:15:00
2026-06-09,2026-06-10,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,111,2026-06-09,10:00:00
2026-06-09,2026-06-10,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】口コミ4.9オーダーメイド,293,2026-06-09,10:00:00
2026-06-09,2026-06-10,3号機,≪送信済リスト≫登録日3～7日前_年齢・職種不問,≪送信済用≫年収＆働きやすさを叶える,479,2026-06-09,10:00:00
2026-06-09,2026-06-10,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】まずはキャリア相談から,33,2026-06-09,15:00:00
2026-06-09,2026-06-10,2号機,≪送信済リスト≫20～21年_職種不問,【未送信用】口コミ4.9オーダーメイド,1719,2026-06-09,15:10:00
2026-06-09,2026-06-10,3号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫年収＆働きやすさを叶える,1090,2026-06-09,15:10:00
2026-06-09,2026-06-10,4号機,≪送信済リスト≫22～22年_職種不問,≪送信済用≫マイナビaward受賞_実績あるサポート,1141,2026-06-09,16:30:00
2026-06-09,2026-06-10,1号機,【未送信リスト】既登録_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,33,2026-06-09,15:00:00
2026-06-09,2026-06-10,2号機,≪送信済リスト≫20～21年_職種不問,【未送信用】まずはキャリア相談から,1719,2026-06-09,15:10:00
2026-06-09,2026-06-10,3号機,≪送信済リスト≫25～25年_職種不問,≪送信済用≫希望を叶える転職,1090,2026-06-09,15:10:00
2026-06-10,2026-06-11,1号機,【未送信リスト】開放日_ログイン7日以内_職種不問,【未送信用】最短でベストマッチな紹介,121,2026-06-10,09:00:00
2026-06-10,2026-06-11,2号機,≪送信済リスト≫登録日2日前_年齢・職種不問,【未送信用】まずはキャリア相談から,264,2026-06-10,09:00:00
